run_id,mall_id,name,confidence_level,center_lon,center_lat,center_source,image_path,image_status,pv_status,pv_confidence,pv_area_px,pv_area_m2_est,pv_coverage,component_count,mask_path,overlay_path,reason,review_required,review_status,error,method
20260713_shanghai_A_bdappv_singlemap_v2,267,上海长泰广场,A,121.59779105,31.20795340,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_267_self_z18.jpg,ok,no_clear_pv,0.8441,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_267_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_267_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.844103; status=likely_pv; best_window=2496,2808,2896,3208; segmentation_pixels=2389; coverage=0.0156%; components=2; raw_components=4; rejected_below_500px=2",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,330,上海五角场万达广场,A,121.50903403,31.30289361,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_330_self_z18.jpg,ok,no_clear_pv,0.9117,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_330_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_330_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.911663; status=likely_pv; best_window=624,2496,1024,2896; segmentation_pixels=3393; coverage=0.0221%; components=1; raw_components=2; rejected_below_500px=1",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,341,上海嘉定中信泰富万达广场,A,121.25081159,31.33220737,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_341_self_z18.jpg,ok,no_clear_pv,0.9487,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_341_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_341_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.948728; status=likely_pv; best_window=1248,3120,1648,3520; segmentation_pixels=559; coverage=0.0036%; components=1; raw_components=8; rejected_below_500px=7",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,351,上海静安大融城,A,121.42220953,31.28199032,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_351_self_z18.jpg,ok,no_clear_pv,0.4802,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_351_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_351_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.480239; status=possible_pv; best_window=936,0,1336,400; segmentation_pixels=1486; coverage=0.0097%; components=1; raw_components=2; rejected_below_500px=1",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,382,上海松江万达广场,A,121.23827157,31.05974421,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_382_self_z18.jpg,ok,no_clear_pv,0.7591,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_382_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_382_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.759053; status=likely_pv; best_window=2808,624,3208,1024; segmentation_pixels=1249; coverage=0.0082%; components=2; raw_components=7; rejected_below_500px=5",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,435,上海久光中心,A,121.44655495,31.27822909,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_435_self_z18.jpg,ok,no_clear_pv,0.8168,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_435_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_435_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.816792; status=likely_pv; best_window=3432,0,3832,400; segmentation_pixels=564; coverage=0.0037%; components=1; raw_components=1; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,445,上海瑞虹天地太阳宫,A,121.49577993,31.26509026,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_445_self_z18.jpg,ok,no_clear_pv,0.6191,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_445_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_445_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.619095; status=possible_pv; best_window=1248,3432,1648,3832; segmentation_pixels=579; coverage=0.0038%; components=1; raw_components=2; rejected_below_500px=1",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,502,上海凯德虹口商业中心,A,121.47342223,31.27294133,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_502_self_z18.jpg,ok,no_clear_pv,0.6038,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_502_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_502_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.603847; status=possible_pv; best_window=0,3519,400,3919; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=2; rejected_below_500px=2",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,510,龙湖上海虹桥天街,A,121.30852939,31.19379518,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_510_self_z18.jpg,ok,no_clear_pv,0.79,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_510_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_510_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.790022; status=likely_pv; best_window=312,1248,712,1648; segmentation_pixels=7745; coverage=0.0505%; components=5; raw_components=12; rejected_below_500px=7",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,525,上海宝山日月光中心,A,121.41306823,31.29665944,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_525_self_z18.jpg,ok,no_clear_pv,0.9859,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_525_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_525_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.985926; status=likely_pv; best_window=1872,3432,2272,3832; segmentation_pixels=7335; coverage=0.0477%; components=2; raw_components=5; rejected_below_500px=3",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,560,上海宝山万达广场,A,121.44267862,31.32555717,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_560_self_z18.jpg,ok,no_clear_pv,0.2851,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_560_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_560_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.285091; status=no_clear_pv; best_window=3521,0,3921,400; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=0; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,562,上海金山万达广场,A,121.33152406,30.75707896,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_562_self_z18.jpg,ok,no_clear_pv,0.8442,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_562_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_562_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.844212; status=possible_pv; best_window=0,1560,400,1960; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=2; rejected_below_500px=2",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,586,上海百联中环购物广场,A,121.37932607,31.24764005,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_586_self_z18.jpg,ok,no_clear_pv,0.5543,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_586_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_586_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.554348; status=possible_pv; best_window=3518,624,3918,1024; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=1; rejected_below_500px=1",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,588,上海静安大悦城,A,121.46753883,31.24558780,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_588_self_z18.jpg,ok,no_clear_pv,0.2368,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_588_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_588_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.236767; status=no_clear_pv; best_window=1248,1248,1648,1648; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=0; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,599,上海崇明万达广场（A馆）,A,121.41323347,31.62789005,manual_review,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_599_self_z18.jpg,ok,no_clear_pv,0.7874,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_599_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_599_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.787416; status=likely_pv; best_window=3120,0,3520,400; segmentation_pixels=584; coverage=0.0038%; components=1; raw_components=1; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,624,上海周浦万达广场,A,121.56545586,31.11670106,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_624_self_z18.jpg,ok,no_clear_pv,0.5696,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_624_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_624_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.569617; status=possible_pv; best_window=2496,3513,2896,3913; segmentation_pixels=1957; coverage=0.0128%; components=2; raw_components=4; rejected_below_500px=2",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,645,上海TODTOWN天荟,A,121.38237709,31.11174119,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_645_self_z18.jpg,ok,no_clear_pv,0.6189,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_645_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_645_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.618896; status=possible_pv; best_window=0,3512,400,3912; segmentation_pixels=983; coverage=0.0064%; components=1; raw_components=1; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,714,上海松江印象城一期,A,121.21817699,31.06364310,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_714_self_z18.jpg,ok,no_clear_pv,0.3325,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_714_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_714_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.332538; status=no_clear_pv; best_window=312,3120,712,3520; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=0; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,761,上海中庚漫游城,A,121.39284583,31.13294840,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_761_self_z18.jpg,ok,no_clear_pv,0.9257,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_761_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_761_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.925672; status=likely_pv; best_window=2496,2184,2896,2584; segmentation_pixels=1021; coverage=0.0067%; components=1; raw_components=6; rejected_below_500px=5",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,772,上海元祖梦世界,A,121.22162412,31.15037156,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_772_self_z18.jpg,ok,no_clear_pv,0.405,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_772_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_772_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.405015; status=no_clear_pv; best_window=2496,624,2896,1024; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=0; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,782,上海七宝宝龙城,A,121.35021516,31.16070768,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_782_self_z18.jpg,ok,no_clear_pv,0.545,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_782_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_782_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.545000; status=possible_pv; best_window=3514,2808,3914,3208; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=1; rejected_below_500px=1",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,790,上海东渡蛙城,A,121.07701487,31.13688668,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_790_self_z18.jpg,ok,no_clear_pv,0.3407,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_790_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_790_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.340743; status=no_clear_pv; best_window=3513,2808,3913,3208; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=0; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,837,上海荟聚,A,121.35211062,31.22344032,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_837_self_z18.jpg,ok,no_clear_pv,0.7798,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_837_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_837_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.779822; status=likely_pv; best_window=1248,624,1648,1024; segmentation_pixels=1387; coverage=0.0090%; components=2; raw_components=8; rejected_below_500px=6",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,847,上海国家会展中心商业广场,A,121.29768777,31.19149062,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_847_self_z18.jpg,ok,no_clear_pv,0.54,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_847_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_847_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.540044; status=possible_pv; best_window=312,3432,712,3832; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=1; rejected_below_500px=1",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,922,上海颛桥万达广场,A,121.40165042,31.07292162,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_922_self_z18.jpg,ok,no_clear_pv,0.3547,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_922_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_922_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.354747; status=no_clear_pv; best_window=1248,3432,1648,3832; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=0; rejected_below_500px=0",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,947,上海虹桥前湾印象城,A,121.27301367,31.21799803,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_947_self_z18.jpg,ok,no_clear_pv,0.9639,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_947_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_947_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.963938; status=possible_pv; best_window=1872,2496,2272,2896; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=6; rejected_below_500px=6",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,987,上海日月光中心,A,121.46383641,31.20867246,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_987_self_z18.jpg,ok,no_clear_pv,0.608,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_987_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_987_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.608007; status=possible_pv; best_window=312,1560,712,1960; segmentation_pixels=1406; coverage=0.0092%; components=1; raw_components=3; rejected_below_500px=2",1,pending,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,991,上海五角场合生汇,A,121.51351415,31.30176747,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\mall_self_crops\mall_991_self_z18.jpg,ok,no_clear_pv,0.6848,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_masks\mall_991_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\pv_overlays\mall_991_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.684819; status=possible_pv; best_window=3120,936,3520,1336; segmentation_pixels=1495; coverage=0.0097%; components=2; raw_components=5; rejected_below_500px=3",1,pending,,bdappv_google
