run_id,tile_id,mall_id,name,tile_center_lon,tile_center_lat,offset_x_m,offset_y_m,distance_to_center_m,image_path,image_status,roof_score,roof_candidate_count,roof_area_px,roof_area_m2_est,pv_status,pv_confidence,pv_area_m2_est,roof_overlay_path,pv_overlay_path,error,method
20260713_singlemap_storage_smoke_v2,mall_36_full_1000m,36,上海南翔印象城MEGA,121.30116565,31.30695218,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_singlemap_storage_smoke_v2\images\full_1km_raw\mall_36_full_1000m_z18.jpg,ok,1.0,5,220373,57367.28,no_clear_pv,0.6867,0.0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_singlemap_storage_smoke_v2\images\full_roof_overlays\mall_36_full_1000m_z18_roof_overlay.jpg,,,bdappv_google
