run_id,mall_id,name,confidence_level,center_lon,center_lat,center_source,image_path,image_status,pv_status,pv_confidence,pv_area_px,pv_area_m2_est,pv_coverage,component_count,mask_path,overlay_path,reason,review_required,review_status,error,method
20260713_singlemap_storage_smoke_v2,36,上海南翔印象城MEGA,A,121.30116565,31.30695218,official_poi_auto,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_singlemap_storage_smoke_v2\images\mall_self_crops\mall_36_self_z18.jpg,ok,no_clear_pv,0.6867,0,0.0,0.0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_singlemap_storage_smoke_v2\images\pv_masks\mall_36_self_z18_mask.png,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_singlemap_storage_smoke_v2\images\pv_overlays\mall_36_self_z18_overlay.jpg,"derived from the center 1024px of one full-map BDAPPV mask; bdappv_score=0.686684; status=possible_pv; best_window=2496,624,2896,1024; segmentation_pixels=0; coverage=0.0000%; components=0; raw_components=2; rejected_below_500px=2",1,pending,,bdappv_google
